id,vehicle_id,title,description,availability,condition,price,sale_price,url,make,model,trim,year,body_style,state_of_vehicle,mileage.unit,mileage.value,exterior_color,transmission,fuel_type,address.addr1,address.city,address.region,address.postal_code,address.country,neighborhood[0],latitude,longitude,dealer_id,dealer_name,stock_number,image[0].url,image[0].tag[0],image[1].url,image[2].url,image[3].url,image[4].url,image[5].url,image[6].url,image[7].url,image[8].url,image[9].url,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
842973,842973,Volkswagen Polo Track 1.0 Flex 12V 5p,"Volkswagen Polo Track 1.0 Flex 12V 5p — Ano 2025, 65.385 km, cor Branco. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,78990.00 BRL,,https://thiagoveiculosrv.com.br/carros/vw-volkswagen/polo-track-1-0-flex-12v-5p/2025/842973,Volkswagen,Polo,Track 1.0 Flex 12V 5p,2025,HATCHBACK,USED,KM,65385,Branco,,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,842973,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/842973/fd3b4ff9-fbd6-4be3-b26f-81a5e035e836.jpg,Volkswagen Polo Track 1.0 Flex 12V 5p,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/842973/7c056748-9dda-446e-85bc-8fb3890d0b97.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/842973/54dd530e-1673-44b0-8728-35bd16ee2cd1.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/842973/fe99342b-b9d5-4261-8c1b-4a423a2761ed.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/842973/f151635c-7161-4850-871b-3f0d9175a184.jpg,,,,,,50 a 80 mil,HATCHBACK,Volkswagen,2025,FLEX
843836,843836,Ford Ka 1.0 SE/SE Plus TiVCT Flex 5p,"Ford Ka 1.0 SE/SE Plus TiVCT Flex 5p — Ano 2019, 73.964 km, cor Branco. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,46990.00 BRL,,https://thiagoveiculosrv.com.br/carros/ford/ka-1-0-se-se-plus-tivct-flex-5p/2019/843836,Ford,Ka,1.0 SE/SE Plus TiVCT Flex 5p,2019,HATCHBACK,USED,KM,73964,Branco,,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,843836,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/843836/cf5bd293-7507-4e29-8ba7-da1ca311f686.jpg,Ford Ka 1.0 SE/SE Plus TiVCT Flex 5p,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/843836/d8e46adc-6b6f-4fe5-ae6b-cb13c164aeca.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/843836/f54d75de-214f-41c9-9cb3-9634f4b17b1a.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/843836/f5bbce71-01ed-4b24-b35a-870a90ec6454.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/843836/e78cbe69-b62c-45d2-858f-e98e892aa0fe.jpg,,,,,,Até 50 mil,HATCHBACK,Ford,2019,FLEX
844543,844543,Volkswagen T-Cross 200 TSI 1.0 Flex 12V 5p Aut.,"Volkswagen T-Cross 200 TSI 1.0 Flex 12V 5p Aut. — Ano 2021, 90.797 km, cor Prata. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,98990.00 BRL,,https://thiagoveiculosrv.com.br/carros/vw-volkswagen/t-cross-1-0-tsi-flex-12v-5p-aut/2021/844543,Volkswagen,T-Cross,200 TSI 1.0 Flex 12V 5p Aut.,2021,SUV,USED,KM,90797,Prata,AUTOMATIC,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,844543,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/844543/3c1ac2e0-db63-48ef-8675-f5a2b89b2591.jpg,Volkswagen T-Cross 200 TSI 1.0 Flex 12V 5p Aut.,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/844543/62ad634a-81e4-42b9-a979-e66ba3579276.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/844543/9511d3fa-773b-4096-8494-35936f2514ef.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/844543/7e346a7e-98e7-4f08-9dec-cf5c59bc9ba3.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/844543/4d33f2b1-dc62-45dd-9572-6992b52a3efc.jpg,,,,,,80 a 120 mil,SUV,Volkswagen,2021,FLEX
846569,846569,Ford Ranger XLT 3.0 V6 4x4 CD TB Die. Aut.,"Ford Ranger XLT 3.0 V6 4x4 CD TB Die. Aut. — Ano 2025, 59.761 km, cor Preto. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,249990.00 BRL,,https://thiagoveiculosrv.com.br/carros/ford/ranger-xlt-3-0-v6-4x4-cd-tb-die-aut/2025/846569,Ford,Ranger,XLT 3.0 V6 4x4 CD TB Die. Aut.,2025,PICKUP,USED,KM,59761,Preto,AUTOMATIC,,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,846569,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/846569/86a0c8a8-e229-45cc-a442-c40de8b17c07.jpg,Ford Ranger XLT 3.0 V6 4x4 CD TB Die. Aut.,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/846569/c8425c50-f99c-413f-8b84-30dae9954e83.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/846569/85e9cbb0-bfc2-4786-ba31-3465e4d20664.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/846569/c0b97257-7e49-4dbc-ab74-cc27b4fd3e88.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/846569/37aa818d-f0af-4fa0-a19e-98931add72d8.jpg,,,,,,Acima de 200 mil,PICKUP,Ford,2025,
848682,848682,Volkswagen Gol 1.6 MSI Flex 8V 5p,"Volkswagen Gol 1.6 MSI Flex 8V 5p — Ano 2022, 76.918 km, cor Prata. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,62990.00 BRL,,https://thiagoveiculosrv.com.br/carros/vw-volkswagen/gol-1-6-msi-flex-8v-5p/2022/848682,Volkswagen,Gol,1.6 MSI Flex 8V 5p,2022,HATCHBACK,USED,KM,76918,Prata,,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,848682,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/848682/b8b65c2a-87b2-4d6f-be45-290601dd7a0c.jpg,Volkswagen Gol 1.6 MSI Flex 8V 5p,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/848682/4c3eacd6-eab0-4028-b494-8d598baf470d.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/848682/0df58539-fa3c-47d3-a467-f24458f0edfd.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/848682/a3eaa351-e460-4e6c-9f4e-74add131b7f6.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/848682/533b46c2-d0b8-472e-897c-dc8d8b5a0549.jpg,,,,,,50 a 80 mil,HATCHBACK,Volkswagen,2022,FLEX
850617,850617,Toyota Hilux CD D4-D 4x4 2.5 16V 102cv TB Dies.,"Toyota Hilux CD D4-D 4x4 2.5 16V 102cv TB Dies. — Ano 2006, 180.732 km, cor Branco. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,84990.00 BRL,,https://thiagoveiculosrv.com.br/carros/toyota/hilux-cd-d4-d-4x4-2-5-16v-102cv-tb-dies/2006/850617,Toyota,Hilux,CD D4-D 4x4 2.5 16V 102cv TB Dies.,2006,PICKUP,USED,KM,180732,Branco,,DIESEL,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,850617,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/850617/0b26550a-2e0f-47ee-ad96-a06732008d49.jpg,Toyota Hilux CD D4-D 4x4 2.5 16V 102cv TB Dies.,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/850617/606ea310-e1f9-41a1-890f-62cc484e0a4b.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/850617/c4f37038-704c-44b9-959d-ff08f996b3ae.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/850617/9a6d085a-f7ac-4ed5-be50-97feef2593a3.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/850617/ac5ac100-0b70-475b-af50-4d03e9775175.jpg,,,,,,80 a 120 mil,PICKUP,Toyota,2006,DIESEL
850641,850641,Fiat CRONOS DRIVE 1.0 6V Flex,"Fiat CRONOS DRIVE 1.0 6V Flex — Ano 2024, 50.331 km, cor Branco. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,79990.00 BRL,,https://thiagoveiculosrv.com.br/carros/fiat/cronos-drive-1-0-6v-flex/2024/850641,Fiat,CRONOS,DRIVE 1.0 6V Flex,2024,SEDAN,USED,KM,50331,Branco,,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,850641,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/850641/41adfd6c-4fd0-4b44-9ab7-71704bf28fee.jpg,Fiat CRONOS DRIVE 1.0 6V Flex,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/850641/a7e4de0f-85a2-4641-8ac5-e59dd5b6f2b2.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/850641/694a5873-8e37-4b97-a83a-b12c1d04de63.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/850641/89f4f1c9-2ba3-41a7-adc4-2f136565e62a.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/850641/f5cb9b79-661e-4558-8bf1-a092f60f3bdf.jpg,,,,,,50 a 80 mil,SEDAN,Fiat,2024,FLEX
857743,857743,Renault DUSTER Intense 1.6 16V Flex Aut.,"Renault DUSTER Intense 1.6 16V Flex Aut. — Ano 2024, 78.419 km, cor Branco. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,94990.00 BRL,,https://thiagoveiculosrv.com.br/carros/renault/duster-intense-1-6-16v-flex-aut/2024/857743,Renault,DUSTER,Intense 1.6 16V Flex Aut.,2024,SUV,USED,KM,78419,Branco,AUTOMATIC,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,857743,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/857743/7f3a3984-b228-4888-91b6-4e7955a5d19f.jpg,Renault DUSTER Intense 1.6 16V Flex Aut.,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/857743/aedbdf94-c8bb-49d8-b84d-e431c3c403bb.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/857743/5095e5e3-c9e8-4137-970c-746b14f17090.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/857743/c75c8993-fe6f-4518-a62a-cc0c0c2e1257.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/857743/32cd30b4-61ea-420a-b985-6131e86d1a8f.jpg,,,,,,80 a 120 mil,SUV,Renault,2024,FLEX
872968,872968,Fiat ARGO DRIVE 1.0 6V Flex,"Fiat ARGO DRIVE 1.0 6V Flex — Ano 2021, 69.383 km, cor Branco. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,63990.00 BRL,,https://thiagoveiculosrv.com.br/carros/fiat/argo-drive-1-0-6v-flex/2021/872968,Fiat,ARGO,DRIVE 1.0 6V Flex,2021,HATCHBACK,USED,KM,69383,Branco,,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,872968,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/872968/1113d8eb-5e57-4822-9695-68d3d9a168eb.jpg,Fiat ARGO DRIVE 1.0 6V Flex,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/872968/b1810027-a50d-4de7-acce-fd4696a63d7a.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/872968/022a4576-8660-4ea7-8922-714f20cd696e.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/872968/1fab940a-9672-4340-99ae-16772be84325.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/872968/7324e499-38b9-40ca-92dd-67d370465e44.jpg,,,,,,50 a 80 mil,HATCHBACK,Fiat,2021,FLEX
880768,880768,Volkswagen T-Cross Comfor. 200 TSI 1.0 Flex 5p Aut.,"Volkswagen T-Cross Comfor. 200 TSI 1.0 Flex 5p Aut. — Ano 2021, 84.495 km, cor Preto. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,99990.00 BRL,,https://thiagoveiculosrv.com.br/carros/vw-volkswagen/t-cross-comfortline-1-0-tsi-flex-5p-aut/2021/880768,Volkswagen,T-Cross,Comfor. 200 TSI 1.0 Flex 5p Aut.,2021,SUV,USED,KM,84495,Preto,AUTOMATIC,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,880768,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/880768/4bac3ec8-2889-4a89-b873-50cf99af495d.jpg,Volkswagen T-Cross Comfor. 200 TSI 1.0 Flex 5p Aut.,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/880768/649fbe77-35f4-42c8-be6c-344c0f2f3d77.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/880768/918b80a9-b367-49ba-98d5-e202b3728fcb.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/880768/40e08909-d10b-4ec4-acc2-3bb3ac6819c8.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/880768/b2282c21-de66-4b5a-9844-4fd898927cbd.jpg,,,,,,80 a 120 mil,SUV,Volkswagen,2021,FLEX
881615,881615,Chevrolet S10 Pick-Up LTZ 2.5 Flex 4x4 CD Aut.,"Chevrolet S10 Pick-Up LTZ 2.5 Flex 4x4 CD Aut. — Ano 2022, 86.176 km, cor Prata. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,169990.00 BRL,,https://thiagoveiculosrv.com.br/carros/gm-chevrolet/s10-pick-up-ltz-2-5-flex-4x4-cd-aut/2022/881615,Chevrolet,S10,Pick-Up LTZ 2.5 Flex 4x4 CD Aut.,2022,PICKUP,USED,KM,86176,Prata,AUTOMATIC,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,881615,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/881615/89e48602-5ff6-4edf-a9e9-51d2d4d0975f.jpg,Chevrolet S10 Pick-Up LTZ 2.5 Flex 4x4 CD Aut.,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/881615/7c982be4-f92a-423e-99b8-86e5bf677f6e.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/881615/0f33935c-d72f-4e9a-ba5f-af8829d68132.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/881615/0c3ae1d1-9e02-405d-979f-e662e7340386.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/881615/87b1c071-d380-4ef9-acf7-eab20469b82a.jpg,,,,,,120 a 200 mil,PICKUP,Chevrolet,2022,FLEX
884626,884626,Mitsubishi L200 Triton HPE 3.2 CD TB Int.Diesel Aut,"Mitsubishi L200 Triton HPE 3.2 CD TB Int.Diesel Aut — Ano 2012, 170.000 km, cor Prata. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,99990.00 BRL,,https://thiagoveiculosrv.com.br/carros/mitsubishi/l200-triton-hpe-3-2-cd-tb-int-diesel-aut/2012/884626,Mitsubishi,L200,Triton HPE 3.2 CD TB Int.Diesel Aut,2012,PICKUP,USED,KM,170000,Prata,AUTOMATIC,DIESEL,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,884626,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/884626/dce25172-cca1-4c64-a397-5dcb28d76774.jpg,Mitsubishi L200 Triton HPE 3.2 CD TB Int.Diesel Aut,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/884626/14141578-d3e6-4951-9047-5cb2a7189736.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/884626/44f41e21-9ef2-49bf-a696-24389239a6af.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/884626/313a78f3-027c-4487-803c-31ce356541ea.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/884626/1e4bbbae-2559-49e5-8706-aa537e120e43.jpg,,,,,,80 a 120 mil,PICKUP,Mitsubishi,2012,DIESEL
884665,884665,Volkswagen VOYAGE TREND 1.6 Mi Total Flex 8V 4p,"Volkswagen VOYAGE TREND 1.6 Mi Total Flex 8V 4p — Ano 2011, 196.557 km, cor Prata. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,34990.00 BRL,,https://thiagoveiculosrv.com.br/carros/vw-volkswagen/voyage-trend-1-6-mi-total-flex-8v-4p/2011/884665,Volkswagen,VOYAGE,TREND 1.6 Mi Total Flex 8V 4p,2011,SEDAN,USED,KM,196557,Prata,,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,884665,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/884665/5b794da1-39c7-458e-84ac-583e154c4241.jpg,Volkswagen VOYAGE TREND 1.6 Mi Total Flex 8V 4p,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/884665/dde28a26-ce1b-440e-9a16-554e059990f0.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/884665/8eea53ba-07d6-49ee-b2e0-0c0aca9cc81a.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/884665/fa6c5f42-d455-41c8-904c-c00ba6aeb0e2.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/884665/2c67e595-16cb-460b-8d08-f633f2adcdff.jpg,,,,,,Até 50 mil,SEDAN,Volkswagen,2011,FLEX
884678,884678,Toyota Hilux CD SRX 4x4 2.8 TDI 16V Diesel Aut.,"Toyota Hilux CD SRX 4x4 2.8 TDI 16V Diesel Aut. — Ano 2022, 93.137 km, cor Cinza. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,245990.00 BRL,,https://thiagoveiculosrv.com.br/carros/toyota/hilux-cd-srx-4x4-2-8-tdi-16v-diesel-aut/2022/884678,Toyota,Hilux,CD SRX 4x4 2.8 TDI 16V Diesel Aut.,2022,PICKUP,USED,KM,93137,Cinza,AUTOMATIC,DIESEL,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,884678,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/884678/16b04d41-b6ec-4825-a664-4a7a1c38ced8.jpg,Toyota Hilux CD SRX 4x4 2.8 TDI 16V Diesel Aut.,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/884678/fe5ad219-906b-4418-87b6-872e9137171c.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/884678/5e2981eb-ac5a-4490-8770-c57a37e4c1e2.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/884678/48d01493-f031-42a1-ae5a-b620fefd0660.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/884678/426461df-4f4c-4a70-84b3-9cb9fb36c1a7.jpg,,,,,,Acima de 200 mil,PICKUP,Toyota,2022,DIESEL
887614,887614,Honda HR-V EXL 1.5 Flex Sensing 16V 5p Aut.,"Honda HR-V EXL 1.5 Flex Sensing 16V 5p Aut. — Ano 2024, 14.302 km, cor Prata. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,159990.00 BRL,,https://thiagoveiculosrv.com.br/carros/honda/hr-v-exl-1-5-sensing-16v-5p-aut/2024/887614,Honda,HR-V,EXL 1.5 Flex Sensing 16V 5p Aut.,2024,SEDAN,USED,KM,14302,Prata,AUTOMATIC,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,887614,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/887614/1397d839-8af6-4b18-b159-2b00b31b4311.jpg,Honda HR-V EXL 1.5 Flex Sensing 16V 5p Aut.,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/887614/3be3ed32-37ca-4072-b21c-0bf8a5dc5943.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/887614/a512776e-55e7-40f8-b1cb-c1f12135c8dc.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/887614/c13c4812-a28e-4137-9cce-5d50c2b0f459.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/887614/a52d71cb-3bb5-47ea-bb84-324b9e959fc0.jpg,,,,,,120 a 200 mil,SEDAN,Honda,2024,FLEX
888047,888047,Fiat CRONOS DRIVE 1.3 8V Flex Aut.,"Fiat CRONOS DRIVE 1.3 8V Flex Aut. — Ano 2023, 59.705 km, cor Prata. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,87990.00 BRL,,https://thiagoveiculosrv.com.br/carros/fiat/cronos-drive-1-3-8v-flex-aut/2023/888047,Fiat,CRONOS,DRIVE 1.3 8V Flex Aut.,2023,SEDAN,USED,KM,59705,Prata,AUTOMATIC,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,888047,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/888047/1489147c-2b84-409d-8521-14540f348594.jpg,Fiat CRONOS DRIVE 1.3 8V Flex Aut.,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/888047/760e614f-e20f-45f9-8396-6247d3b22cb3.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/888047/37d5611b-6497-401e-9011-b28b7c22b186.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/888047/a9a370a7-3146-46ee-83b3-7e6f95f048b3.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/888047/e1094040-720d-479d-9971-d3cb66618b9d.jpg,,,,,,80 a 120 mil,SEDAN,Fiat,2023,FLEX
